"X.1","X","Group.1","Participant_ID","Frame","Seconds","F_Angry","F_Disgusted","F_Afraid","F_Happy","F_Sad","F_Surprised","F_Neutral","F_x1","F_x2","F_y1","F_y2","F_height","F_width","F_area","G_Ratio","G_Direction","G_WOR","G_x1","G_x2","G_y1","G_y2","G_height","G_width","G_area","S_Angry","S_Afraid","S_Happy","S_Sad","S_Neutral","Treatment","Group","newPR","MainFrame","L_Seconds","L_Time","L_Sector","L_angry","L_disgusted","L_afraid","L_happy","L_sad","L_surprised","L_neutral","C_Seconds","C_Time","C_Sector","C_angry","C_disgusted","C_afraid","C_happy","C_sad","C_surprised","C_neutral","R_Seconds","R_Time","R_Sector","R_angry","R_disgusted","R_afraid","R_happy","R_sad","R_surprised","R_neutral","S","ActualFrame","newTime","Treatment_Time","Task","PP_QC","EDA_QC","BR_QC","Chest_HR_QC","Wrist_HR_QC","BL_PP","BL_PP2","J_Angry","J_Disgusted","J_Afraid","J_Happy","J_Sad","J_Surprised","J_Neutral","F_DomEmo","F_DomEmoBinary","F_SumEmo","F_SumEmoBinary","L_DomEmo","L_DomEmoBinary","L_SumEmo","L_SumEmoBinary","C_DomEmo","C_DomEmoBinary","C_SumEmo","C_SumEmoBinary","R_DomEmo","R_DomEmoBinary","R_SumEmo","R_SumEmoBinary","J_DomEmo","J_DomEmoBinary","J_SumEmo","J_SumEmoBinary","F_SumCheck","L_SumCheck","C_SumCheck","R_SumCheck","J_SumCheck","LengthPR","Age","Gender","Nationality","Other_Nationality","Native_Language","Other_Native_Language","Writing_Proficiency","BFI_Agreeableness","BFI_Conscientiousness","BFI_Extraversion","BFI_Neuroticism","BFI_Openness","ERQ_Cognitive_Reappraisal","ERQ_Expressive_Suppression","Percieved_Stress_Scale","NASA_Mental_Demand","NASA_Physical_Demand","NASA_Temporal_Demand","NASA_Performance","NASA_Effort","NASA_Frustration","Word_Count","Character_Count","Criterion_Score","Grammar_Errors.WC","Usage_Errors.WC","Style_Errors.WC","Mechanic_Errors.WC","CJ_Binary","F_DomEmoB_N","F_DomEmoB_N_count","F_DomEmoB_E","F_DomEmoB_E_count","F_DomEmoB_N_percentage","F_DomEmoB_E_percentage","F_SumEmoB_N","F_SumEmoB_N_count","F_SumEmoB_E","F_SumEmoB_E_count","F_SumEmoB_N_percentage","F_SumEmoB_E_percentage","F_observation_count","F_observation_percentage","J_DomEmoB_N","J_DomEmoB_N_count","J_DomEmoB_E","J_DomEmoB_E_count","J_DomEmoB_N_percentage","J_DomEmoB_E_percentage","J_SumEmoB_N","J_SumEmoB_N_count","J_SumEmoB_E","J_SumEmoB_E_count","J_SumEmoB_N_percentage","J_SumEmoB_E_percentage","PJ_DEM_NN","PJ_DEM_NN_count","PJ_DEM_NN_percentage","PJ_DEM_EE","PJ_DEM_EE_count","PJ_DEM_EE_percentage","PJ_DEM_Lock","PJ_DEM_Lock_count","PJ_DEM_Lock_percentage","PJ_SEM_NN","PJ_SEM_NN_count","PJ_SEM_NN_percentage","PJ_SEM_EE","PJ_SEM_EE_count","PJ_SEM_EE_percentage","PJ_SEM_Lock","PJ_SEM_Lock_count","PJ_SEM_Lock_percentage","PJ_DEM_NE","PJ_DEM_NE_count","PJ_DEM_NE_percentage","PJ_DEM_EN","PJ_DEM_EN_count","PJ_DEM_EN_percentage","PJ_DEM_NoLock","PJ_DEM_NoLock_count","PJ_DEM_NoLock_percentage","PJ_SEM_NE","PJ_SEM_NE_count","PJ_SEM_NE_percentage","PJ_SEM_EN","PJ_SEM_EN_count","PJ_SEM_EN_percentage","PJ_SEM_NoLock","PJ_SEM_NoLock_count","PJ_SEM_NoLock_percentage","PCJ_DEM_NE","PCJ_DEM_NE_count","PCJ_DEM_NE_percentage","PCJ_DEM_EN","PCJ_DEM_EN_count","PCJ_DEM_EN_percentage","PCJ_DEM_NoLock","PCJ_DEM_NoLock_count","PCJ_DEM_NoLock_percentage","PCJ_SEM_NE","PCJ_SEM_NE_count","PCJ_SEM_NE_percentage","PCJ_SEM_EN","PCJ_SEM_EN_count","PCJ_SEM_EN_percentage","PCJ_SEM_NoLock","PCJ_SEM_NoLock_count","PCJ_SEM_NoLock_percentage"
251899,251899,4717,"T176",47174.5,4717,0.004288013,5.438925e-07,0.01118928,0.3563316,0.02370636,0.02444444,0.5800398,44.8,355.4,55.5,366.1,310.6,310.6,96520,1.312633,"CLOSED",4.115807,70,353.5,101.5,385.5,284,283.5,81177,1.07192e-07,0.004631679,8.287834e-08,0.9672867,0.02808146,"PR","BL",1,9809.5,327.1167,NA,1,2.44129e-05,1.47059e-10,0.2130852,0.007852348,0.1912858,3.114947e-06,0.587749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.6833,NA,3,0.003569398,1.165254e-07,0.2104366,7.46071e-05,0.67705,9.84955e-07,0.1088683,243.65,9809.5,"2018-07-17 17:30:22",198.5,NA,0.00615498,0.1564351,17,95.5,84.99,0.005987638,0.005995093,0.001796905,5.833625e-08,0.2117609,0.003963478,0.4341679,2.049951e-06,0.3483087,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,1,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251900,251900,4718,"T176",47184.5,4718,0.008033651,6.019998e-07,0.003387144,0.0039367,0.0347648,0.0003456477,0.9495315,47.6,359.8,62.5,374.7,312.2,312.2,97538.4,NA,"LEFT",5.906601,64.6,363.4,97.6,397.2,299.6,298.8,89944.8,1.03644e-09,0.000923357,2.504431e-11,0.9989085,0.0001680937,"PR","BL",1,9839.5,327.8933,NA,1,3.080984e-05,1.044405e-09,0.1309924,0.3707419,0.1872069,0.0001158425,0.3109122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.1167,"0:05:28.5",3,0.1556632,4.617338e-05,0.05725094,0.06149254,0.2527256,4.74751e-05,0.4727741,244.65,9839.5,"2018-07-17 17:30:23",199.5,NA,0.006124535,0.1630003,17,93,84.915,0.005987638,0.005995093,0.07784699,2.308721e-05,0.09412165,0.2161172,0.2199662,8.16588e-05,0.3918432,"Neutral",0,"Neutral",0,"Happy",1,"Emotion",1,NA,NA,NA,NA,"Neutral",0,"Emotion",1,"Neutral",0,"Emotion",1,1,1,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251901,251901,4719,"T176",47194.5,4719,0.01271499,4.913292e-07,0.001784878,0.0005196114,0.05733448,7.232122e-06,0.9276383,50.5,369.3,64.4,383.2,318.8,318.8,101684,2.603352,"CLOSED",6.55421,61,370,95,405,310,309,95790,2.199475e-06,0.156051,1.353708e-05,0.8372116,0.006721672,"PR","BL",1,9869.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.9833,"0:05:29.5",3,0.1815204,9.672015e-05,0.1566937,0.004121039,0.3111352,0.0001976731,0.3462353,245.65,9869.5,"2018-07-17 17:30:24",200.5,NA,0.006093565,0.1641211,17,91,84.83,0.005987638,0.005995093,0.1815204,9.672015e-05,0.1566937,0.004121039,0.3111352,0.0001976731,0.3462353,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",0,"Emotion",1,"Neutral",0,"Emotion",1,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251902,251902,4720,"T176",47204.5,4720,0.01294474,5.990966e-07,0.003481866,0.001581178,0.05119481,4.828874e-05,0.9307485,46.6,359.4,67.2,380,312.8,312.8,97866.8,NA,"CLOSED",6.86064,61,370,95,405,310,309,95790,1.266371e-10,2.724989e-05,5.984811e-11,0.9973389,0.002633823,"PR","BL",1,9899.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.0333,"0:05:30.5",3,0.002136628,3.04885e-07,0.07180686,0.4904635,0.123607,1.199062e-05,0.3119737,246.65,9899.5,"2018-07-17 17:30:25",201.5,NA,0.006062634,0.1585168,17,89.5,84.715,0.005987638,0.005995093,0.002136628,3.04885e-07,0.07180686,0.4904635,0.123607,1.199062e-05,0.3119737,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Happy",1,"Emotion",1,"Happy",1,"Emotion",1,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251903,251903,4721,"T176",47214.5,4721,0.0114547,4.826155e-07,0.002380433,0.002550658,0.04459548,0.0001382754,0.93888,37.8,357.8,65.5,385.5,320,320,102488,NA,"CLOSED",7.714034,61,370,95,405,310,309,95790,3.88196e-14,9.995497e-07,4.052734e-14,0.9999861,1.286053e-05,"PR","BL",1,9929.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.0175,"0:05:31.5",3,0.002124235,3.468448e-07,0.0008761615,0.6120264,0.2681832,4.454129e-05,0.1167451,247.65,9929.5,"2018-07-17 17:30:26",202.5,NA,0.006033416,0.1572358,17,88.5,84.6,0.005987638,0.005995093,0.002124235,3.468448e-07,0.0008761615,0.6120264,0.2681832,4.454129e-05,0.1167451,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Happy",1,"Emotion",1,"Happy",1,"Emotion",1,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251904,251904,4722,"T176",47224.5,4722,0.009480968,2.926135e-07,0.002112109,0.0022956,0.05996498,6.996963e-05,0.9260761,38.9,353.6,65.4,380.1,314.7,314.7,99086.5,NA,"CLOSED",7.325131,61,370,95,405,310,309,95790,7.964986e-05,0.1451848,2.96566e-05,0.05249454,0.8022113,"PR","BL",1,9959.5,332.1667,NA,1,1.167837e-05,1.045555e-09,0.3090029,0.2969738,0.06867034,9.557546e-05,0.3252458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.0667,"0:05:32.5",3,0.05449842,1.473362e-06,0.08422971,0.5174756,0.196579,3.629729e-05,0.1471795,248.65,9959.5,"2018-07-17 17:30:27",203.5,NA,0.006006424,0.1569155,17,87.5,84.51,0.005987638,0.005995093,0.02725505,7.37204e-07,0.1966163,0.4072247,0.1326246,6.593638e-05,0.2362127,"Neutral",0,"Neutral",0,"Neutral",0,"Emotion",1,NA,NA,NA,NA,"Happy",1,"Emotion",1,"Happy",1,"Emotion",1,1,1,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251905,251905,4723,"T176",47234.5,4723,0.006511212,6.817921e-07,0.001375088,0.00143331,0.03213001,4.952828e-05,0.9585002,40.4,351.4,64.9,375.9,311,311,96742.4,NA,"CLOSED",8.009779,62.8,366.7,96.3,401.1,304.8,303.9,92867.4,8.049768e-08,0.007412628,5.969522e-07,0.9908688,0.001717931,"PR","BL",1,9989.5,333.0667,NA,1,0.00038842,5.125163e-08,0.2716809,0.1583166,0.4303895,3.180691e-06,0.1392213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.9862,"0:05:33.5",3,0.1704129,0.0001020987,0.04545753,0.0006022864,0.3417163,5.03512e-05,0.4416585,249.65,9989.5,"2018-07-17 17:30:28",204.5,NA,0.005982125,0.1561149,17,88.5,84.585,0.005987638,0.005995093,0.08540064,5.107499e-05,0.1585692,0.07945943,0.3860529,2.676594e-05,0.2904399,"Neutral",0,"Neutral",0,"Sad",1,"Emotion",1,NA,NA,NA,NA,"Neutral",0,"Emotion",1,"Sad",1,"Emotion",1,1,1,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251906,251906,4724,"T176",47244.5,4724,0.009200015,4.79289e-07,0.003263075,0.0006540533,0.05043567,8.809806e-06,0.9364379,42.6,356.3,59.3,373,313.7,313.7,98436.7,NA,"CLOSED",7.737566,68.2,356.8,100.2,389.4,289.2,288.6,84099.6,1.511572e-06,0.01579287,8.666656e-07,0.9784569,0.005747819,"PR","BL",1,10019.5,333.7333,NA,1,1.114094e-05,2.304667e-09,0.3491781,0.2752826,0.07360485,9.900791e-05,0.3018243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.9833,"0:05:34.5",3,0.07349854,0.0004383296,0.1569662,0.02978348,0.5666247,0.002513474,0.1701753,250.65,10019.5,"2018-07-17 17:30:29",205.5,NA,0.005960877,0.1551541,17,91,84.84,0.005987638,0.005995093,0.03675484,0.000219166,0.2530722,0.152533,0.3201148,0.001306241,0.2359998,"Neutral",0,"Neutral",0,"Afraid",1,"Emotion",1,NA,NA,NA,NA,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,1,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251907,251907,4725,"T176",47254.5,4725,0.005680164,2.551563e-07,0.003251293,0.0009687291,0.02437386,4.955905e-05,0.9656761,49.5,372.3,52.6,375.4,322.8,322.8,104277.4,17.55,"LEFT",5.083372,62.8,366.7,96.3,401.1,304.8,303.9,92867.4,5.85418e-09,0.001386957,4.745133e-09,0.9965642,0.002048847,"PR","BL",1,10049.5,334.7667,NA,1,2.864403e-05,6.070201e-10,0.1295033,0.2302209,0.3129866,3.557001e-05,0.327225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.9833,"0:05:35.5",3,0.1025869,5.332634e-05,0.2060394,0.0001196125,0.6863092,0.0002389303,0.004652705,251.65,10049.5,"2018-07-17 17:30:30",206.5,NA,0.00594295,0.154994,17,92,85.14,0.005987638,0.005995093,0.05130776,2.666347e-05,0.1677713,0.1151703,0.4996479,0.0001372502,0.1659389,"Neutral",0,"Neutral",0,"Neutral",0,"Emotion",1,NA,NA,NA,NA,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,1,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251908,251908,4726,"T176",47264.5,4726,0.007602133,9.528321e-07,0.0007715797,0.01709988,0.01400761,4.15881e-05,0.9604762,48.2,383.4,55.5,390.7,335.2,335.2,112455.8,5.303307,"LEFT",6.306989,61,370,95,405,310,309,95790,0.03707782,0.007181691,0.0002551603,0.9080732,0.04741208,"PR","BL",1,10079.5,336.4,"0:05:36.5",1,2.80035e-05,1.053397e-09,0.09092208,0.4241554,0.2393873,2.651941e-05,0.2454807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.9833,"0:05:36.5",3,0.00836004,9.869415e-08,0.251595,4.562102e-05,0.7344889,0.001032247,0.004478111,252.65,10079.5,"2018-07-17 17:30:31",207.5,NA,0.005928505,0.1618793,17,92,85.435,0.005987638,0.005995093,0.004194022,4.987377e-08,0.1712586,0.2121005,0.4869381,0.0005293831,0.1249794,"Neutral",0,"Neutral",0,"Happy",1,"Emotion",1,NA,NA,NA,NA,"Sad",1,"Emotion",1,"Sad",1,"Emotion",1,1,1,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251909,251909,4727,"T176",47274.5,4727,0.007010917,1.807851e-06,0.001727397,0.007171019,0.01623339,7.70589e-05,0.9677784,47.2,383.7,58.7,395.2,336.5,336.5,113270.1,2.939979,"LEFT",7.151639,61,370,95,405,310,309,95790,0.0003762544,0.73485,0.004101995,0.2108349,0.0498368,"PR","BL",1,10109.5,336.5,NA,1,2.422519e-05,6.161775e-10,0.06977414,0.4357081,0.2171446,2.80632e-05,0.2773209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.9333,"0:05:37.5",3,0.03469065,4.378126e-06,0.5348153,6.407856e-05,0.361894,0.0002237174,0.06830781,253.65,10109.5,"2018-07-17 17:30:32",208.5,NA,0.005917607,0.1658824,17,93,85.695,0.005987638,0.005995093,0.01735744,2.189371e-06,0.3022947,0.2178861,0.2895193,0.0001258903,0.1728144,"Neutral",0,"Neutral",0,"Happy",1,"Emotion",1,NA,NA,NA,NA,"Afraid",1,"Emotion",1,"Afraid",1,"Emotion",1,1,1,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251910,251910,4728,"T176",47284.5,4728,0.008095205,6.504772e-07,0.001715823,0.002138764,0.04401408,2.570729e-05,0.9440098,43.4,373.9,58.3,388.8,330.5,330.5,109254.1,3.1047,"LEFT",8.885724,61,370,95,405,310,309,95790,1.291446e-09,7.017407e-05,8.226768e-12,0.9998743,5.552386e-05,"PR","BL",1,10139.5,338.4167,NA,1,2.161316e-08,1.266796e-14,0.0009374872,0.04591161,0.04162192,1.295309e-06,0.9115277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.9833,"0:05:38.5",3,0.1313724,3.528761e-06,0.0337121,0.001784428,0.1374938,5.362424e-05,0.6955801,254.65,10139.5,"2018-07-17 17:30:33",209.5,NA,0.005910237,0.1610787,17,96,85.95,0.005987638,0.005995093,0.06568622,1.76438e-06,0.0173248,0.02384802,0.08955785,2.745977e-05,0.8035539,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,1,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251911,251911,4729,"T176",47294.5,4729,0.01576648,1.492567e-06,0.002529025,0.0008808075,0.08801687,2.718509e-05,0.8927781,47.8,374,63.2,389.4,326.2,326.2,106429.6,2.817857,"CLOSED",8.897635,61,370,98.5,408.4,309.9,309,95759.1,2.506561e-10,5.283509e-05,1.504159e-09,0.9992495,0.0006977059,"PR","BL",1,10169.5,338.5333,NA,1,7.667973e-08,3.036737e-14,0.001604742,0.03261831,0.05869725,4.334691e-06,0.9070752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.9833,"0:05:39.5",3,0.09174294,8.348346e-06,0.02808817,0.001324626,0.1821962,9.11118e-05,0.6965486,255.65,10169.5,"2018-07-17 17:30:34",210.5,NA,0.005906294,0.1589971,17,98,86.175,0.005987638,0.005995093,0.04587151,4.174173e-06,0.01484646,0.01697147,0.1204467,4.772325e-05,0.8018119,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,NA,NA,NA,NA,"Neutral",0,"Neutral",0,"Neutral",0,"Neutral",0,1,0.9999999,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251912,251912,4730,"T176",47304.5,4730,0.004795573,1.011276e-07,0.001789021,0.0006813383,0.03647792,4.931719e-06,0.9562511,44.7,369.8,68.7,393.8,325.1,325.1,105716.9,NA,"CLOSED",9.230631,61,370,109,418.6,309.6,309,95666.4,9.233711e-09,0.003122088,3.775657e-08,0.9915131,0.005364808,"PR","BL",1,10199.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.9833,"0:05:40.5",3,0.02209176,2.477181e-05,0.4839002,0.0002677938,0.4019502,3.571546e-05,0.09172958,256.65,10199.5,"2018-07-17 17:30:35",211.5,NA,0.005905625,0.1589971,17,97.5,86.385,0.005987638,0.005995093,0.02209176,2.477181e-05,0.4839002,0.0002677938,0.4019502,3.571546e-05,0.09172958,"Neutral",0,"Neutral",0,NA,NA,NA,NA,NA,NA,NA,NA,"Afraid",1,"Emotion",1,"Afraid",1,"Emotion",1,1,NA,NA,1,1,269.1,18,2,1,1,1,NA,7,39,35,37,12,39,36,9,14,5,2,5,7,6,2,442,442,4,0.002262443,0.002262443,0.002262443,0.04072398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
